,PROVINCE,LEGAL_STAT,HGU,AREA_HGU,SOURCES,PELEPASAN,AREA_LEPAS,IJIN_LOKAS,AREA_ILOK,AREA_IUP,HECTARES,PERIMETER,AREA,PO_COM,IUP,commodity,PO_GROUP,DISTRICT,LIC_PROCES
5645,Central Sulawesi,HGU,6/HGU/BPN-72/2017 date 06/20/2017,82.97,BPN online map 2019,,0,,0,0,83.12220902,3903.849123,830656.0856,PT Ismul Azam,,Palm oil,,Morowali,
5646,Central Sulawesi,HGU,7/HGU/BPN-72/2017 date 06/20/2017,106.2,BPN online map 2019,,0,,0,0,106.4360762,6578.560207,1063636.007,PT Ismul Azam,,Palm oil,,Morowali,
5647,Central Sulawesi,HGU,4/HGU/BPN-72/2017 date 06/20/2017,169.5587,BPN online map 2019,,0,,0,0,169.8592582,8254.226045,1697435.958,PT Ismul Azam,,Palm oil,,Morowali,
5648,Central Sulawesi,HGU,11/HGU/BPN-72/2016 date 11/25/2016,134.2291,BPN online map 2019,,0,,0,0,134.4642925,5038.401987,1343727.316,PT Ismul Azam,,Palm oil,,Morowali,
5649,Southeast Sulawesi,HGU,50-HGU-BPN RI-2007 date 10/05/2007,4310.9,BPN online map 2019,,0,,0,0,4100.137196,46007.4433,40973452.87,PT Sultra Prima Lestari,,Palm oil,Cempaka Mas Abadi,Konawe Utara,
5650,Southeast Sulawesi,HGU,50-HGU-BPN RI-2007 date 10/05/2007,7409200,BPN online map 2019,,0,,0,0,761.494781,16509.27812,7609762.559,PT Sultra Prima Lestari,,Palm oil,Cempaka Mas Abadi,Konawe Utara,
5651,Southeast Sulawesi,HGU,24/HGU/BPN RI/2011 date 05/26/2011,47.03,BPN online map 2019,,0,,0,0,0.041958623,88.11924792,419.3005201,PT Mulya Tani,,Palm oil,,Konawe,
5652,Southeast Sulawesi,HGU,75L/HGU/KEM-ATR/BPN/2017 date 07/21/2017,32.5,BPN online map 2019,,0,,0,0,32.61238748,4450.272082,325901.807,PT Tani Prima Makmur,,Palm oil,,Konawe,
5653,Southeast Sulawesi,HGU,75Q/HGU/KEM-ATR/BPN/2017 date 07/21/2017,1.552,BPN online map 2019,,0,,0,0,1.55725161,729.1531863,15561.9123,PT Tani Prima Makmur,,Palm oil,,Konawe,
5654,Southeast Sulawesi,HGU,01/HGU/BN/BPN-SULTRA/IV/99 date 04/10/1999,116,BPN online map 2019,,0,,0,0,116.436385,5326.391016,1163570.999,PT Agro Nur Hidayah,,Palm oil,,Konawe,
5655,Southeast Sulawesi,HGU,03C/HGU/BPN-74/2016 date 02/09/2016,74.8339,BPN online map 2019,,0,,0,0,75.05499458,8581.605385,750038.8734,PT Utama Agrindo Mas,,Palm oil,,Konawe,
5656,Southeast Sulawesi,HGU,5/HGU/BPN-21/2017 date 08/02/2017,164.7,BPN online map 2019,,0,,0,0,165.3248375,8799.242171,1652122.628,PT Tani Prima Makmur,,Palm oil,,Konawe,
5657,Southeast Sulawesi,HGU,7/HGU/BPN-21.01/2017 date 12/29/2017,19.75,BPN online map 2019,,0,,0,0,19.81570033,3595.437628,198022.0721,PT Tani Prima Makmur,,Palm oil,,Konawe,
5658,Southeast Sulawesi,HGU,6/HGU/BPN-21.01/2017 date 12/29/2017,9.98,BPN online map 2019,,0,,0,0,10.0187381,1359.304798,100119.1604,PT Tani Prima Makmur,,Palm oil,,Konawe,
5659,Southeast Sulawesi,HGU,3/HGU/BPN-21/2017 date 08/02/2017,63.98,BPN online map 2019,,0,,0,0,64.2033805,6405.42655,641596.6246,PT Tani Prima Makmur,,Palm oil,,Konawe,
5660,Southeast Sulawesi,HGU,3/HGU/BPN-21.01/2017 date 12/29/2017,18.31,BPN online map 2019,,0,,0,0,18.3699769,1920.616953,183574.6822,PT Tani Prima Makmur,,Palm oil,,Konawe,
5661,Southeast Sulawesi,HGU,75I/HGU/KEM-ATR/BPN/2017 date 07/21/2017,23.8,BPN online map 2019,,0,,0,0,23.87907707,4044.10057,238628.1708,PT Tani Prima Makmur,,Palm oil,,Konawe,
5662,Southeast Sulawesi,HGU,87/HGU/BPN RI/2014 date 06/16/2014,448.0444,BPN online map 2019,,0,,0,0,449.725058,10820.42442,4494188.264,PT Surja Jaya Agrindo Perkasa,,Palm oil,,Konawe,
5663,Southeast Sulawesi,HGU,75F/HGU/KEM-ATR/BPN/2017 date 07/21/2017,16.79,BPN online map 2019,,0,,0,0,16.84519123,2579.545764,168337.2082,PT Tani Prima Makmur,,Palm oil,,Konawe,
5664,Southeast Sulawesi,HGU,11/HGU/BPN-21.01/2017 date 12/29/2017,11.31,BPN online map 2019,,0,,0,0,11.34757064,2387.01628,113398.4373,PT Tani Prima Makmur,,Palm oil,,Konawe,
5665,Southeast Sulawesi,HGU,75H/HGU/KEM-ATR/BPN/2017 date 07/21/2017,9.37,BPN online map 2019,,0,,0,0,9.407684195,2316.487149,94012.78215,PT Tani Prima Makmur,,Palm oil,,Konawe,
5666,Southeast Sulawesi,HGU,75J/HGU/KEM-ATR/BPN/2017 date 09/05/2017,87100,BPN online map 2019,,0,,0,0,8.741481786,3233.426023,87355.29443,PT Tani Prima Makmur,,Palm oil,,Konawe,
5667,Southeast Sulawesi,HGU,75M/HGU/KEM-ATR/BPN/2017 date 07/21/2017,252.3,BPN online map 2019,,0,,0,0,253.1785016,17592.49579,2530061.046,PT Tani Prima Makmur,,Palm oil,,Konawe,
5668,Southeast Sulawesi,HGU,75B/HGU/KEM-ATR/BPN/2017 date 07/21/2017,169,BPN online map 2019,,0,,0,0,169.6513031,8323.539726,1695357.823,PT Tani Prima Makmur,,Palm oil,,Konawe,
5669,Southeast Sulawesi,HGU,15/HGU/BPN-21/2017 date 12/21/2017,61.74,BPN online map 2019,,0,,0,0,61.94409331,5580.968492,619019.1368,PT Tani Prima Makmur,,Palm oil,,Konawe,
5670,Southeast Sulawesi,HGU,1/HGU/BPN-21.01/2017 date 12/29/2017,21.08,BPN online map 2019,,0,,0,0,21.15096855,4493.212558,211365.6621,PT Tani Prima Makmur,,Palm oil,,Konawe,
5671,Southeast Sulawesi,HGU,18/HGU/BPN-21.01/2017 date 12/29/2017,11.04,BPN online map 2019,,0,,0,0,11.07855189,1978.487375,110710.0816,PT Tani Prima Makmur,,Palm oil,,Konawe,
5672,Southeast Sulawesi,HGU,75C/HGU/KEM-ATR/BPN/2017 date 07/21/2017,60.77,BPN online map 2019,,0,,0,0,60.97206741,7552.185228,609305.4966,PT Tani Prima Makmur,,Palm oil,,Konawe,
5673,Southeast Sulawesi,HGU,16/HGU/BPN-21.01/2017 date 12/29/2017,12.6,BPN online map 2019,,0,,0,0,12.64673116,1888.005323,126381.1962,PT Tani Prima Makmur,,Palm oil,,Konawe,
5674,Southeast Sulawesi,HGU,23/HGU/BPN-21.01/2017 date 02/05/2017,3.843,BPN online map 2019,,0,,0,0,3.855616278,1051.233456,38529.90871,PT Tani Prima Makmur,,Palm oil,,Konawe,
5675,Southeast Sulawesi,HGU,22/HGU/BPN-21.01/2017 date 02/05/2018,2.357,BPN online map 2019,,0,,0,0,2.365420687,716.8943613,23638.1,PT Tani Prima Makmur,,Palm oil,,Konawe,
5676,Southeast Sulawesi,HGU,24/HGU/BPN-21.01/2017 date 02/05/2017,7.43,BPN online map 2019,,0,,0,0,7.459341696,1855.86024,74542.62402,PT Tani Prima Makmur,,Palm oil,,Konawe,
5677,Southeast Sulawesi,HGU,75K/HGU/KEM-ATR/BPN/2017 date 07/21/2017,198,BPN online map 2019,,0,,0,0,198.6890295,7638.336359,1985537.361,PT Tani Prima Makmur,,Palm oil,,Konawe,
5678,Southeast Sulawesi,HGU,75G/HGU/KEM-ATR/BPN/2017 date 07/21/2017,9.38,BPN online map 2019,,0,,0,0,9.419534368,2066.946798,94131.20318,PT Tani Prima Makmur,,Palm oil,,Konawe,
5679,Southeast Sulawesi,HGU,75E/HGU/KEM-ATR/BPN/2017 date 07/21/2017,155.7,BPN online map 2019,,0,,0,0,156.3024058,12927.89914,1561959.747,PT Tani Prima Makmur,,Palm oil,,Konawe,
5680,Southeast Sulawesi,HGU,75O/HGU/KEM-ATR/BPN/2017 date 07/21/2017,52.33,BPN online map 2019,,0,,0,0,52.50465513,6018.544833,524689.0311,PT Tani Prima Makmur,,Palm oil,,Konawe,
5681,Southeast Sulawesi,HGU,75P/HGU/KEM-ATR/BPN/2017 date 07/21/2017,81.31,BPN online map 2019,,0,,0,0,81.58002365,7827.093871,815244.7331,PT Tani Prima Makmur,,Palm oil,,Konawe,
5682,Southeast Sulawesi,HGU,10/HGU/BPN-21/2017 date 12/21/2017,61.79,BPN online map 2019,,0,,0,0,61.99587933,4629.616745,619536.6444,PT Tani Prima Makmur,,Palm oil,,Konawe,
5683,Southeast Sulawesi,HGU,21/HGU/BPN-21.01/2017 date 12/29/2017,17.4,BPN online map 2019,,0,,0,0,17.46525768,3442.102289,174533.6505,PT Tani Prima Makmur,,Palm oil,,Konawe,
5684,Southeast Sulawesi,HGU,1/HGU/BPN-21/2018 date 01/17/2018,42.54,BPN online map 2019,,0,,0,0,42.19975427,8268.691994,421710.1916,PT Tani Prima Makmur,,Palm oil,,Konawe,
5685,Southeast Sulawesi,HGU,19/HGU/BPN-21.01/2017 date 12/29/2017,12.05,BPN online map 2019,,0,,0,0,12.09253333,2528.231013,120842.9915,PT Tani Prima Makmur,,Palm oil,,Konawe,
5686,Southeast Sulawesi,HGU,75A/HGU/KEM-ATR/BPN date 08/07/2017,871.8,BPN online map 2019,,0,,0,0,874.6452886,26367.59935,8740497.159,PT Tani Prima Makmur,,Palm oil,,Konawe,
5687,Southeast Sulawesi,HGU,9/HGU/BPN-21/2017 date 12/21/2017,90.01,BPN online map 2019,,0,,0,0,90.31596211,5773.751236,902544.632,PT Tani Prima Makmur,,Palm oil,,Konawe,
5688,Southeast Sulawesi,HGU,12/HGU/BPN-21.01/2017 date 12/29/2017,11.53,BPN online map 2019,,0,,0,0,11.57105219,1696.767576,115631.7311,PT Tani Prima Makmur,,Palm oil,,Konawe,
5689,Southeast Sulawesi,HGU,20/HGU/BPN-21.01/2017 date 12/29/2017,10.08,BPN online map 2019,,0,,0,0,10.11627595,2397.944013,101093.8747,PT Tani Prima Makmur,,Palm oil,,Konawe,
5690,Southeast Sulawesi,HGU,11/HGU/BPN-21/2017 date 12/21/2017,27.18,BPN online map 2019,,0,,0,0,27.27213426,2024.323132,272535.6383,PT Tani Prima Makmur,,Palm oil,,Konawe,
5691,Southeast Sulawesi,HGU,75D/HGU/KEM-ATR/BPN/2017 date 07/21/2017,2.358,BPN online map 2019,,0,,0,0,2.365794554,708.8179499,23641.83612,PT Tani Prima Makmur,,Palm oil,,Konawe,
5692,Southeast Sulawesi,HGU,75N/HGU/KEM-ATR/BPN/2017 date 21/07/2052,44.41,BPN online map 2019,,0,,0,0,44.55582192,4085.250397,445254.825,PT Tani Prima Makmur,,Palm oil,,Konawe,
5693,Southeast Sulawesi,HGU,8/HGU/BPN-21/2017 dat e12/21/2017,49.01,BPN online map 2019,,0,,0,0,49.16803183,5534.738402,491345.5182,PT Tani Prima Makmur,,Palm oil,,Konawe,
5694,Southeast Sulawesi,HGU,1/HGU/BPN-21.01/2018 date 01/16/2018,20.46,BPN online map 2019,,0,,0,0,20.53129615,4254.773212,205173.1576,PT Tani Prima Makmur,,Palm oil,,Konawe,
5695,Southeast Sulawesi,HGU,7/HGU/BPN-21/2017 date 12/21/2017,97.06,BPN online map 2019,,0,,0,0,97.36597851,4510.177941,972996.7904,PT Tani Prima Makmur,,Palm oil,,Konawe,
5696,Southeast Sulawesi,HGU,6/HGU/BPN-21.01/2017 date 12/21/2017,198.8,BPN online map 2019,,0,,0,0,199.4829525,8273.043435,1993471.185,PT Tani Prima Makmur,,Palm oil,,Konawe,
5697,Southeast Sulawesi,HGU,8/HGU/BPN-21.01/2017 date 12/29/2017,22.02,BPN online map 2019,,0,,0,0,22.10033395,2451.940074,220852.8516,PT Tani Prima Makmur,,Palm oil,,Konawe,
5698,Southeast Sulawesi,HGU,26/HGU/BPN-21.01/2017 date 12/29/2017,6.79,BPN online map 2019,,0,,0,0,6.82034505,1284.54209,68157.00868,PT Tani Prima Makmur,,Palm oil,,Konawe,
5699,Southeast Sulawesi,HGU,5/HGU/BPN-21.01/2017 date 12/29/2017,6.68,BPN online map 2019,,0,,0,0,6.705630884,1367.642893,67010.64814,PT Tani Prima Makmur,,Palm oil,,Konawe,
5700,Southeast Sulawesi,HGU,2/HGU/BPN-21.01/2017 date 12/29/2017,18.66,BPN online map 2019,,0,,0,0,18.72279875,2528.597558,187100.4982,PT Tani Prima Makmur,,Palm oil,,Konawe,
5701,Southeast Sulawesi,HGU,87/HGU/BPN RI/2014 date 06/16/2014,354.4551,BPN online map 2019,,0,,0,0,355.7776976,14554.68621,3555354.377,PT Surja Jaya Agrindo Perkasa,,Palm oil,,Konawe,
5702,Southeast Sulawesi,HGU,4/HGU/BPN-21/2017 date 08/02/2017,31.6,BPN online map 2019,,0,,0,0,31.70552893,4687.846087,316839.3966,PT Tani Prima Makmur,,Palm oil,,Konawe,
5703,Southeast Sulawesi,HGU,14/HGU/BPN-21/2017 date 12/21/2017,31.7,BPN online map 2019,,0,,0,0,31.81662534,3003.327014,317949.6043,PT Tani Prima Makmur,,Palm oil,,Konawe,
5704,Southeast Sulawesi,HGU,25/HGU/BPN-21.01/2017 date 12/29/2017,7.25,BPN online map 2019,,0,,0,0,7.282979812,1409.968639,72780.20608,PT Tani Prima Makmur,,Palm oil,,Konawe,
5705,Southeast Sulawesi,HGU,14/HGU/BPN-21.01/2017 date 12/29/2017,16.85,BPN online map 2019,,0,,0,0,16.90747781,1844.485042,168959.6499,PT Tani Prima Makmur,,Palm oil,,Konawe,
5706,Southeast Sulawesi,HGU,17/HGU/BPN-21.01/2017 date 12/29/2017,16.69,BPN online map 2019,,0,,0,0,16.75282134,3826.379033,167414.1383,PT Tani Prima Makmur,,Palm oil,,Konawe,
5707,Southeast Sulawesi,HGU,9/HGU/BPN-21.01/2017 date 12/29/2017,7.56,BPN online map 2019,,0,,0,0,7.585752345,2210.409531,75805.86974,PT Tani Prima Makmur,,Palm oil,,Konawe,
5708,Southeast Sulawesi,HGU,15/HGU/BPN-21.01/2017 date 12/29/2017,17.21,BPN online map 2019,,0,,0,0,17.26623715,2759.11023,172544.8004,PT Tani Prima Makmur,,Palm oil,,Konawe,
5709,Southeast Sulawesi,HGU,13/HGU/BPN-21.01/2017 date 12/29/2017,9.89,BPN online map 2019,,0,,0,0,9.92777536,2176.866065,99210.15233,PT Tani Prima Makmur,,Palm oil,,Konawe,
5710,Southeast Sulawesi,HGU,2/HGU/BPN-21/2017 date 08/02/2017,120.3,BPN online map 2019,,0,,0,0,120.7347484,9457.638007,1206525.364,PT Tani Prima Makmur,,Palm oil,,Konawe,
5711,Southeast Sulawesi,HGU,10/HGU/BPN-21.01/2017 date 12/29/2017,18.4,BPN online map 2019,,0,,0,0,18.46214073,3311.026745,184495.693,PT Tani Prima Makmur,,Palm oil,,Konawe,
5712,Southeast Sulawesi,HGU,25/HGU/BPN RI/2014 date 01/28/2014,993.6412,BPN online map 2019,,0,,0,0,997.0370052,34752.76706,9963580.921,PT Surja Jaya Agrindo Perkasa,,Palm oil,,Konawe,
5713,Southeast Sulawesi,HGU,4/HGU/BPN-21.01/2017 date 12/29/2017,9.19,BPN online map 2019,,0,,0,0,9.22778691,1912.887854,92215.03427,PT Tani Prima Makmur,,Palm oil,,Konawe,
5714,Southeast Sulawesi,HGU,17/HGU/BPN-21/2018 date 11/22/2018,191,BPN online map 2019,,0,,0,0,191.7579361,9415.699991,1916273.622,PT Sari Asri Rezeki Indonesia,,Palm oil,,Kolaka Timur,
5715,Southeast Sulawesi,HGU,11/HGU/BPN-21/2018 date 11/22/2018,170.1,BPN online map 2019,,0,,0,0,170.7370278,10847.35614,1706207.677,PT Sari Asri Rezeki Indonesia,,Palm oil,,Kolaka Timur,
5716,Southeast Sulawesi,HGU,3/HGU/BPN-74/2012 date 11/05/2012,113.51,BPN online map 2019,,0,,0,0,116.6210415,6532.649712,1165416.307,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5717,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,602.63,BPN online map 2019,,0,,0,0,1.017504279,585.7828616,10168.11429,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5718,Southeast Sulawesi,HGU,02/HGU/BPN-74/2012 date 11/05/2012,49.23,BPN online map 2019,,0,,0,0,49.42156083,3952.310418,493879.0818,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5719,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,121.04,BPN online map 2019,,0,,0,0,121.4936092,8982.357833,1214108.805,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5720,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,213.83,BPN online map 2019,,0,,0,0,216.8296162,9742.561402,2166819.702,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5721,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,11.65,BPN online map 2019,,0,,0,0,11.7035796,2062.295206,116956.1027,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5722,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,133.3,BPN online map 2019,,0,,0,0,133.8068413,8996.386697,1337157.281,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5723,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,5.81,BPN online map 2019,,0,,0,0,6.166793239,1363.849024,61625.9408,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5724,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,124.56,BPN online map 2019,,0,,0,0,125.1199567,6818.550372,1250347.587,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5725,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,2.72,BPN online map 2019,,0,,0,0,2.735468995,657.3544737,27336.06331,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5726,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,195.49,BPN online map 2019,,0,,0,0,196.1922964,11216.25666,1960587.031,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5727,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,379.42,BPN online map 2019,,0,,0,0,380.9443323,13990.84846,3806849.357,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5728,Southeast Sulawesi,HGU,67/HGU/BPN RI/2014 date 03/28/2014,309.92,BPN online map 2019,,0,,0,0,306.2777774,10387.03309,3060692.235,PT Kilau Indah Cemerlang,,no data,,Konawe Selatan,
5729,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,647.5,BPN online map 2019,,0,,0,0,686.1201158,39403.92291,6856529.156,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5730,Southeast Sulawesi,HGU,117/HGU/BPN RI/2013 date 10/31/2013,11.68,BPN online map 2019,,0,,0,0,10.86017827,2226.628314,108527.8324,PT Merbaujaya Indahraya,,Palm oil,,Konawe Selatan,
5731,Southeast Sulawesi,HGU,23/HGU/BPN-21.07/2018 date 11/15/2018,1.563,BPN online map 2019,,0,,0,0,1.570344772,557.8920807,15692.75476,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5732,Southeast Sulawesi,HGU,22/HGU/BPN-21.07/2018 date 11/15/2018,0.5771,BPN online map 2019,,0,,0,0,0.579365234,345.4675706,5789.707262,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5733,Southeast Sulawesi,HGU,18/HGU/BPN-21.07/2018 date 11/15/2018,1.076,BPN online map 2019,,0,,0,0,1.081120766,474.4572957,10803.84598,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5734,Southeast Sulawesi,HGU,12/HGU/BPN-21.07/2018 date 11/15/2018,0.1951,BPN online map 2019,,0,,0,0,0.195938327,187.709112,1958.049065,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5735,Southeast Sulawesi,HGU,10/HGU/BPN-21.07/2018 date 11/15/2018,0.1194,BPN online map 2019,,0,,0,0,0.1198921,160.3872596,1198.104622,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5736,Southeast Sulawesi,HGU,37/HGU/BPN-21.07/2018  date 11/15/2018,2.676,BPN online map 2019,,0,,0,0,2.68663017,776.1999357,26848.00761,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5737,Southeast Sulawesi,HGU,4/HGU/BPN-21.07/2018 date 11/15/2018,2185,BPN online map 2019,,0,,0,0,0.219444257,324.4032674,2192.948306,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5738,Southeast Sulawesi,HGU,58/HGU/BPN-21.07/2018 date 11/23/2018,0.8148,BPN online map 2019,,0,,0,0,0.818326093,380.0364117,8177.6887,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5739,Southeast Sulawesi,HGU,63/HGU/BPN-21.07/2018 date 11/23/2018,8.79,BPN online map 2019,,0,,0,0,8.833210607,1803.658134,88271.95803,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5740,Southeast Sulawesi,HGU,74/HGU/BPN-21.07/2018 date 11/23/2018,5.38,BPN online map 2019,,0,,0,0,5.404821705,1372.531568,54011.41396,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5741,Southeast Sulawesi,HGU,71/HGU/BPN-21.07/2018 date 11/23/2018,3.307,BPN online map 2019,,0,,0,0,3.321178286,1006.105677,33189.16794,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5742,Southeast Sulawesi,HGU,73/HGU/BPN-21.07/2018 date 11/23/2018,2.941,BPN online map 2019,,0,,0,0,2.952921499,763.0417005,29509.10764,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5743,Southeast Sulawesi,HGU,53/HGU/BPN-21.07/2018 date 11/23/2018,0.1495,BPN online map 2019,,0,,0,0,0.150204108,237.5306672,1501.018298,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5744,Southeast Sulawesi,HGU,55/HGU/BPN-21.07/2018 date 11/23/2018,0.8036,BPN online map 2019,,0,,0,0,0.806969628,447.4194921,8064.201381,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5745,Southeast Sulawesi,HGU,60/HGU/BPN-21.07/2018 date 11/23/2018,0.3518,BPN online map 2019,,0,,0,0,0.35321127,327.2210072,3529.707581,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5746,Southeast Sulawesi,HGU,66/HGU/BPN-21.07/2018 date 11/23/2018,3.855,BPN online map 2019,,0,,0,0,3.871028348,1648.603554,38683.92446,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5747,Southeast Sulawesi,HGU,67/HGU/BPN-21.07/2018 date 11/23/2018,0.3654,BPN online map 2019,,0,,0,0,0.3668781,350.3155256,3666.282816,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5748,Southeast Sulawesi,HGU,62/HGU/BPN-21.07/2018 date 11/23/2018,0.9432,BPN online map 2019,,0,,0,0,0.946834695,413.0210357,9461.899657,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5749,Southeast Sulawesi,HGU,49/HGU/BPN-21.07/2018 date 11/23/2018,0.2534,BPN online map 2019,,0,,0,0,0.254517925,210.2442112,2543.446159,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5750,Southeast Sulawesi,HGU,78/HGU/BPN-21.07/2018 date 11/23/2018,24.17,BPN online map 2019,,0,,0,0,24.26890498,3885.112011,242523.7954,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5751,Southeast Sulawesi,HGU,51/HGU/BPN-21.07/2018 date 11/23/2018,11.73,BPN online map 2019,,0,,0,0,11.78415912,3275.817787,117761.3493,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5752,Southeast Sulawesi,HGU,8/HGU/BPN-21.07/2018 date 11/15/2018,0.3601,BPN online map 2019,,0,,0,0,0.361533663,272.3938606,3612.874836,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5753,Southeast Sulawesi,HGU,65/HGU/BPN-21.07/2018 date 11/23/2018,1.751,BPN online map 2019,,0,,0,0,1.758442175,641.0374565,17572.44798,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5754,Southeast Sulawesi,HGU,47/HGU/BPN-21.07/2018 date 11/23/2018,0.0241,BPN online map 2019,,0,,0,0,0.024251528,82.7510162,242.3501451,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5755,Southeast Sulawesi,HGU,50/HGU/BPN-21.07/2018 ate 11/23/2018,4.23,BPN online map 2019,,0,,0,0,4.24841784,1246.834858,42455.24962,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5756,Southeast Sulawesi,HGU,52/HGU/BPN-21.07/2018 date 11/23/2018,0.3757,BPN online map 2019,,0,,0,0,0.377401935,367.5745743,3771.449502,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5757,Southeast Sulawesi,HGU,7/HGU/BPN-21/2018 date 05/30/2018,43.91,BPN online map 2019,,0,,0,0,44.0849487,5655.395251,440549.2991,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5758,Southeast Sulawesi,HGU,13/HGU/BPN-21.07/2018 date 11/15/2018,12.02,BPN online map 2019,,0,,0,0,12.0770827,2232.811497,120688.5904,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5759,Southeast Sulawesi,HGU,30/HGU/BPN-21.07/2018 date 11/15/2018,0.6386,BPN online map 2019,,0,,0,0,0.641195384,315.9496192,6407.587746,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5760,Southeast Sulawesi,HGU,24/HGU/BPN-21.07/2018 date 11/15/2018,4.885,BPN online map 2019,,0,,0,0,4.904141851,1473.270538,49008.02471,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5761,Southeast Sulawesi,HGU,26/HGU/BPN-21.07/2018 date 11/15/2018,2.893,BPN online map 2019,,0,,0,0,2.904588092,722.8165379,29026.10269,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5762,Southeast Sulawesi,HGU,34/HGU/BPN-21.07/2018 date 11/15/2018,3.728,BPN online map 2019,,0,,0,0,3.743708632,1161.980197,37411.59426,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5763,Southeast Sulawesi,HGU,2/HGU/BPN-21.07/2018 date 11/15/2018,0.5251,BPN online map 2019,,0,,0,0,0.527232358,345.136165,5268.733496,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
5764,Southeast Sulawesi,HGU,01/HGU/BPN-74/2015 date 04/13/2015,198.5767,BPN online map 2019,,0,,0,0,199.2948834,15842.91949,1991591.774,PT Harlitama Agri makmur,,Palm oil,,Konawe and Konawe Selatan,
5765,Southeast Sulawesi,HGU,35/HGU/BPN-21.07/2018 date 11/15/2018,4.957,BPN online map 2019,,0,,0,0,4.97677588,1244.902174,49733.87041,PT Tiran Sulawesi,,Palm oil and sugar cane,,Konawe Selatan,
